district2,DISTRICT,org,org_acro,sector,population,death,injuries,priv_house_full_damage,priv_house_partial_damage
Ramechhap,RAMECHHAP,Caritas Nepal,Caritas,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Caritas Nepal,Caritas,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,CDS,CDS,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Centre for Victims of Torture Nepal,CVT,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Centre for Victims of Torture Nepal,CVT,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Centre for Victims of Torture Nepal,CVT,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Centre for Victims of Torture Nepal,CVT,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Centre for Victims of Torture Nepal,CVT,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Centre for Victims of Torture Nepal,CVT,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Centre for Victims of Torture Nepal,CVT,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Centre for Victims of Torture Nepal,CVT,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Children and Women in Social Service and Human Rights ,CWISH,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Children and Women in Social Service and Human Rights ,CWISH,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Children and Women in Social Service and Human Rights ,CWISH,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Children and Women in Social Service and Human Rights ,CWISH,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Children and Women in Social Service and Human Rights ,CWISH,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Children and Women in Social Service and Human Rights ,CWISH,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,CMC-Nepal,CMC-Nepal,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,CMC-Nepal,CMC-Nepal,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,CMC-Nepal,CMC-Nepal,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,CMC-Nepal,CMC-Nepal,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,CMC-Nepal,CMC-Nepal,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,CMC-Nepal,CMC-Nepal,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,CMC-Nepal,CMC-Nepal,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Concern Worldwide / Alliance 2015,Concern/Alliance 2015,Early Recovery,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Concern Worldwide / Alliance 2015,Concern/Alliance 2015,Early Recovery,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,DCWB,DCWB,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Del Mundo Medicos,MdM,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Deutsche Gesellschaft fuer Internationale Zusammenarbeit - HSSP,GIZ/HSSP,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,ENPHO,ENPHO,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,ENPHO,ENPHO,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,ENPHO,ENPHO,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,ENPHO,ENPHO,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,FNCCI,FNCCI,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,"Forum for Women, Law and Development_",FWLD,Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,GlobalMedic,GlobalMedic,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Good People International,Good People,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,HELVETAS Swiss Intercooperation Nepal,Helvetas,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,HELVETAS Swiss Intercooperation Nepal,Helvetas,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,HELVETAS Swiss Intercooperation Nepal,Helvetas,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Himalayan Disaster Relief Volunteer Group,HDRVG,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Israel Forum for International Humanitarian Aid,IsraAID,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Israel Forum for International Humanitarian Aid,IsraAID,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,JICA,JICA,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Medecins du Monde,MdM,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Medecins du Monde,MdM,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Medecins du Monde,MdM,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Medecins du Monde,MdM,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Metropolitan Manila Development Authority,MMDA,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Namaste Nepal,Namaste Nepal,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,National Red Cross Society,Red Cross,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,National Red Cross Society,Red Cross,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,National Red Cross Society,Red Cross,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,National Red Cross Society,Red Cross,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,National Red Cross Society,Red Cross,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Ramechhap Business and Professional Women,RBPW,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Ramechhap Business and Professional Women,RBPW,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Ramechhap Business and Professional Women,RBPW,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Restless Development,Restless,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Samaritan's Purse,Samaritan's Purse,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the Children,SC,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the children,SC,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the children,SC,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the children,SC,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the children,SC,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Save the children,SC,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,SVI,SVI,Child Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Swiss Agency for Development and Cooperation,SDC,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Swiss Agency for Development and Cooperation,SDC,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Swiss Agency for Development and Cooperation,SDC,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Swiss Agency for Development and Cooperation,SDC,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Swiss Agency for Development and Cooperation,SDC,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Swiss Agency for Development and Cooperation,SDC,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Swiss Agency for Development and Cooperation,SDC,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Swiss Agency for Development and Cooperation,SDC,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Swiss Agency for Development and Cooperation,SDC,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Tamakoshi Sewa Samiti,TSS,Nutrition,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,Tamakoshi Sewa Samiti,TSS,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Leprosy Mission Nepal,TLM,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Leprosy Mission Nepal,TLM,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Leprosy Mission Nepal,TLM,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Leprosy Mission Nepal,TLM,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Leprosy Mission Nepal,TLM,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Leprosy Mission Nepal,TLM,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Leprosy Mission Nepal,TLM,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Leprosy Mission Nepal,TLM,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Leprosy Mission Nepal,TLM,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Salvation Army,TSA,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Salvation Army,TSA,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,The Salvation Army,TSA,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Shelter NFIs,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations Children's Fund,UNICEF,WASH,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,United Nations High Commissioner for Refugees,UNHCR,Protection,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Education,WE,Education,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
Ramechhap,RAMECHHAP,World Health Organization,WHO,Health,202646,42,134,26743,13173
